user_id,experiment_group,device,traffic_source,age_group,view,click,add_to_cart,checkout,purchase,order_value,revenue
77361,Variant,Mobile,Direct,18-24,True,True,False,False,False,0.0,0.0
77362,Control,Mobile,Organic,35-44,True,True,False,False,False,0.0,0.0
77363,Variant,Mobile,Organic,55+,True,False,False,False,False,0.0,0.0
77364,Variant,Desktop,Direct,35-44,True,True,True,False,False,0.0,0.0
77365,Variant,Tablet,Organic,25-34,True,False,False,False,False,0.0,0.0
77366,Variant,Mobile,Organic,55+,True,True,True,False,False,0.0,0.0
77367,Control,Mobile,Paid Search,35-44,True,True,True,True,False,0.0,0.0
77368,Variant,Tablet,Social,45-54,True,False,False,False,False,0.0,0.0
77369,Variant,Desktop,Paid Search,55+,True,False,False,False,False,0.0,0.0
77370,Variant,Mobile,Organic,35-44,True,False,False,False,False,0.0,0.0
77371,Control,Mobile,Organic,35-44,False,False,False,False,False,0.0,0.0
77372,Variant,Desktop,Social,45-54,True,False,False,False,False,0.0,0.0
77373,Control,Desktop,Paid Search,25-34,False,False,False,False,False,0.0,0.0
77374,Variant,Mobile,Paid Search,35-44,False,False,False,False,False,0.0,0.0
77375,Variant,Tablet,Email,35-44,True,True,True,False,False,0.0,0.0
77376,Variant,Desktop,Paid Search,25-34,False,False,False,False,False,0.0,0.0
77377,Control,Mobile,Email,35-44,True,False,False,False,False,0.0,0.0
77378,Control,Mobile,Paid Search,18-24,False,False,False,False,False,0.0,0.0
77379,Control,Desktop,Direct,45-54,True,False,False,False,False,0.0,0.0
77380,Variant,Mobile,Social,45-54,True,True,True,True,True,56.39,56.39
77381,Control,Desktop,Email,45-54,True,False,False,False,False,0.0,0.0
77382,Control,Mobile,Social,35-44,True,False,False,False,False,0.0,0.0
77383,Control,Mobile,Paid Search,55+,True,True,True,False,False,0.0,0.0
77384,Variant,Desktop,Email,35-44,True,False,False,False,False,0.0,0.0
77385,Control,Mobile,Paid Search,25-34,False,False,False,False,False,0.0,0.0
77386,Control,Desktop,Direct,18-24,True,True,True,False,False,0.0,0.0
77387,Control,Mobile,Email,35-44,False,False,False,False,False,0.0,0.0
77388,Variant,Tablet,Direct,35-44,True,True,False,False,False,0.0,0.0
77389,Control,Desktop,Social,18-24,True,True,True,True,True,40.3,40.3
77390,Control,Mobile,Email,25-34,True,True,False,False,False,0.0,0.0
77391,Variant,Mobile,Organic,25-34,True,True,False,False,False,0.0,0.0
77392,Control,Mobile,Paid Search,25-34,True,True,False,False,False,0.0,0.0
77393,Control,Desktop,Organic,25-34,True,True,False,False,False,0.0,0.0
77394,Variant,Mobile,Paid Search,45-54,True,False,False,False,False,0.0,0.0
77395,Control,Tablet,Paid Search,25-34,False,False,False,False,False,0.0,0.0
77396,Control,Desktop,Paid Search,55+,True,False,False,False,False,0.0,0.0
77397,Control,Desktop,Social,45-54,False,False,False,False,False,0.0,0.0
77398,Variant,Tablet,Email,25-34,True,True,False,False,False,0.0,0.0
77399,Control,Desktop,Paid Search,35-44,True,False,False,False,False,0.0,0.0
77400,Variant,Desktop,Direct,55+,True,True,False,False,False,0.0,0.0
77401,Control,Tablet,Organic,35-44,True,True,False,False,False,0.0,0.0
77402,Variant,Desktop,Email,18-24,True,True,True,True,True,41.41,41.41
77403,Control,Desktop,Paid Search,55+,True,True,False,False,False,0.0,0.0
77404,Control,Mobile,Organic,45-54,False,False,False,False,False,0.0,0.0
77405,Control,Desktop,Email,45-54,False,False,False,False,False,0.0,0.0
77406,Variant,Mobile,Organic,18-24,True,False,False,False,False,0.0,0.0
77407,Control,Mobile,Email,35-44,False,False,False,False,False,0.0,0.0
77408,Control,Mobile,Organic,55+,True,True,False,False,False,0.0,0.0
77409,Variant,Desktop,Organic,25-34,True,True,True,True,False,0.0,0.0
77410,Control,Desktop,Email,35-44,True,True,True,True,False,0.0,0.0
77411,Variant,Mobile,Organic,25-34,True,False,False,False,False,0.0,0.0
77412,Control,Mobile,Direct,35-44,True,True,True,True,False,0.0,0.0
77413,Control,Mobile,Email,18-24,True,True,True,False,False,0.0,0.0
77414,Variant,Desktop,Direct,25-34,True,True,True,False,False,0.0,0.0
77415,Control,Mobile,Direct,35-44,True,False,False,False,False,0.0,0.0
77416,Control,Mobile,Paid Search,25-34,True,True,False,False,False,0.0,0.0
77417,Variant,Mobile,Organic,25-34,True,True,False,False,False,0.0,0.0
77418,Variant,Mobile,Email,35-44,False,False,False,False,False,0.0,0.0
77419,Control,Desktop,Paid Search,25-34,True,True,True,True,True,106.84,106.84
77420,Variant,Mobile,Direct,18-24,False,False,False,False,False,0.0,0.0
77421,Control,Desktop,Organic,25-34,True,False,False,False,False,0.0,0.0
77422,Control,Desktop,Direct,35-44,True,False,False,False,False,0.0,0.0
77423,Variant,Tablet,Organic,45-54,True,False,False,False,False,0.0,0.0
77424,Variant,Mobile,Paid Search,55+,False,False,False,False,False,0.0,0.0
77425,Control,Mobile,Direct,25-34,False,False,False,False,False,0.0,0.0
77426,Variant,Mobile,Paid Search,45-54,True,False,False,False,False,0.0,0.0
77427,Variant,Mobile,Organic,35-44,True,False,False,False,False,0.0,0.0
77428,Control,Mobile,Social,35-44,True,False,False,False,False,0.0,0.0
77429,Control,Desktop,Email,35-44,False,False,False,False,False,0.0,0.0
77430,Variant,Desktop,Paid Search,45-54,True,True,True,True,True,28.8,28.8
77431,Control,Mobile,Paid Search,25-34,True,False,False,False,False,0.0,0.0
77432,Control,Desktop,Organic,35-44,False,False,False,False,False,0.0,0.0
77433,Variant,Mobile,Social,35-44,True,False,False,False,False,0.0,0.0
77434,Control,Mobile,Direct,45-54,True,True,False,False,False,0.0,0.0
77435,Variant,Desktop,Email,35-44,False,False,False,False,False,0.0,0.0
77436,Variant,Tablet,Social,25-34,True,False,False,False,False,0.0,0.0
77437,Control,Mobile,Paid Search,25-34,True,True,True,False,False,0.0,0.0
77438,Variant,Desktop,Direct,25-34,True,True,True,False,False,0.0,0.0
77439,Variant,Mobile,Email,25-34,True,False,False,False,False,0.0,0.0
77440,Control,Mobile,Social,25-34,True,True,False,False,False,0.0,0.0
77441,Variant,Mobile,Social,35-44,True,True,False,False,False,0.0,0.0
77442,Control,Desktop,Paid Search,25-34,False,False,False,False,False,0.0,0.0
77443,Variant,Mobile,Direct,18-24,True,False,False,False,False,0.0,0.0
77444,Control,Mobile,Direct,35-44,True,False,False,False,False,0.0,0.0
77445,Control,Mobile,Paid Search,55+,True,True,False,False,False,0.0,0.0
77446,Control,Mobile,Direct,18-24,False,False,False,False,False,0.0,0.0
77447,Control,Mobile,Organic,35-44,True,True,True,True,True,64.58,64.58
77448,Variant,Mobile,Direct,45-54,True,True,True,False,False,0.0,0.0
77449,Variant,Mobile,Social,45-54,True,False,False,False,False,0.0,0.0
77450,Variant,Mobile,Organic,55+,True,True,False,False,False,0.0,0.0
77451,Control,Mobile,Paid Search,25-34,True,False,False,False,False,0.0,0.0
77452,Variant,Mobile,Social,25-34,True,True,False,False,False,0.0,0.0
77453,Control,Mobile,Paid Search,55+,False,False,False,False,False,0.0,0.0
77454,Variant,Desktop,Paid Search,25-34,True,False,False,False,False,0.0,0.0
77455,Control,Desktop,Paid Search,18-24,True,True,False,False,False,0.0,0.0
77456,Variant,Tablet,Social,25-34,True,True,False,False,False,0.0,0.0
77457,Variant,Mobile,Direct,25-34,True,True,False,False,False,0.0,0.0
77458,Variant,Mobile,Organic,45-54,True,True,False,False,False,0.0,0.0
77459,Control,Mobile,Organic,45-54,True,False,False,False,False,0.0,0.0
77460,Control,Desktop,Paid Search,45-54,True,True,True,True,False,0.0,0.0
77461,Control,Mobile,Paid Search,25-34,True,False,False,False,False,0.0,0.0
77462,Variant,Desktop,Organic,25-34,True,False,False,False,False,0.0,0.0
77463,Variant,Mobile,Direct,35-44,True,True,False,False,False,0.0,0.0
77464,Variant,Tablet,Paid Search,35-44,True,False,False,False,False,0.0,0.0
77465,Control,Mobile,Direct,45-54,False,False,False,False,False,0.0,0.0
77466,Variant,Mobile,Organic,35-44,True,False,False,False,False,0.0,0.0
77467,Control,Mobile,Organic,35-44,True,True,True,True,True,33.29,33.29
77468,Control,Desktop,Direct,35-44,True,True,False,False,False,0.0,0.0
77469,Control,Desktop,Social,18-24,True,False,False,False,False,0.0,0.0
77470,Variant,Desktop,Social,35-44,True,False,False,False,False,0.0,0.0
77471,Control,Tablet,Organic,35-44,True,True,False,False,False,0.0,0.0
77472,Variant,Mobile,Paid Search,35-44,True,True,True,True,False,0.0,0.0
77473,Variant,Mobile,Paid Search,18-24,True,False,False,False,False,0.0,0.0
77474,Variant,Desktop,Direct,25-34,True,False,False,False,False,0.0,0.0
77475,Variant,Desktop,Direct,25-34,True,False,False,False,False,0.0,0.0
77476,Variant,Mobile,Social,55+,True,True,True,True,False,0.0,0.0
77477,Variant,Mobile,Email,45-54,True,False,False,False,False,0.0,0.0
77478,Control,Desktop,Direct,18-24,True,True,False,False,False,0.0,0.0
77479,Control,Mobile,Social,25-34,True,True,False,False,False,0.0,0.0
77480,Control,Desktop,Organic,25-34,True,True,True,True,True,38.91,38.91
77481,Control,Desktop,Direct,35-44,False,False,False,False,False,0.0,0.0
77482,Control,Mobile,Organic,35-44,False,False,False,False,False,0.0,0.0
77483,Variant,Mobile,Social,45-54,True,False,False,False,False,0.0,0.0
77484,Variant,Desktop,Paid Search,18-24,True,True,False,False,False,0.0,0.0
77485,Variant,Desktop,Paid Search,25-34,True,False,False,False,False,0.0,0.0
77486,Control,Mobile,Paid Search,25-34,True,True,True,True,True,65.55,65.55
77487,Control,Tablet,Email,25-34,True,True,False,False,False,0.0,0.0
77488,Variant,Desktop,Paid Search,55+,True,False,False,False,False,0.0,0.0
77489,Variant,Desktop,Organic,35-44,False,False,False,False,False,0.0,0.0
77490,Variant,Mobile,Paid Search,25-34,True,True,False,False,False,0.0,0.0
77491,Control,Tablet,Organic,25-34,True,False,False,False,False,0.0,0.0
77492,Control,Mobile,Organic,35-44,True,True,True,False,False,0.0,0.0
77493,Control,Mobile,Email,55+,True,False,False,False,False,0.0,0.0
77494,Variant,Desktop,Organic,18-24,True,True,True,True,False,0.0,0.0
77495,Control,Mobile,Social,25-34,True,False,False,False,False,0.0,0.0
77496,Control,Desktop,Direct,45-54,True,False,False,False,False,0.0,0.0
77497,Variant,Mobile,Social,55+,False,False,False,False,False,0.0,0.0
77498,Control,Mobile,Organic,45-54,True,True,False,False,False,0.0,0.0
77499,Control,Desktop,Social,45-54,True,True,True,True,True,105.99,105.99
77500,Variant,Mobile,Paid Search,25-34,False,False,False,False,False,0.0,0.0
77501,Control,Desktop,Organic,45-54,True,False,False,False,False,0.0,0.0
77502,Variant,Mobile,Social,35-44,True,True,False,False,False,0.0,0.0
77503,Control,Mobile,Paid Search,18-24,True,True,True,False,False,0.0,0.0
77504,Variant,Desktop,Social,25-34,True,False,False,False,False,0.0,0.0
77505,Variant,Desktop,Email,18-24,True,True,True,True,True,95.33,95.33
77506,Variant,Desktop,Paid Search,25-34,True,False,False,False,False,0.0,0.0
77507,Variant,Desktop,Direct,18-24,True,False,False,False,False,0.0,0.0
77508,Variant,Mobile,Organic,18-24,True,False,False,False,False,0.0,0.0
77509,Control,Tablet,Email,25-34,True,True,False,False,False,0.0,0.0
77510,Control,Tablet,Organic,35-44,True,True,True,True,False,0.0,0.0
77511,Control,Mobile,Direct,35-44,True,False,False,False,False,0.0,0.0
77512,Variant,Mobile,Organic,45-54,True,True,True,True,True,179.88,179.88
77513,Variant,Desktop,Organic,35-44,False,False,False,False,False,0.0,0.0
77514,Control,Mobile,Social,25-34,True,True,True,True,False,0.0,0.0
77515,Control,Mobile,Organic,25-34,True,False,False,False,False,0.0,0.0
77516,Control,Desktop,Organic,45-54,True,True,True,True,True,123.93,123.93
77517,Variant,Desktop,Paid Search,25-34,True,True,True,True,True,58.48,58.48
77518,Variant,Desktop,Social,35-44,True,True,False,False,False,0.0,0.0
77519,Variant,Mobile,Email,25-34,True,True,False,False,False,0.0,0.0
77520,Variant,Desktop,Organic,45-54,True,True,True,False,False,0.0,0.0
77521,Control,Mobile,Direct,35-44,False,False,False,False,False,0.0,0.0
77522,Control,Desktop,Email,45-54,False,False,False,False,False,0.0,0.0
77523,Control,Desktop,Social,25-34,True,False,False,False,False,0.0,0.0
77524,Control,Desktop,Email,18-24,True,False,False,False,False,0.0,0.0
77525,Variant,Mobile,Paid Search,35-44,False,False,False,False,False,0.0,0.0
77526,Variant,Mobile,Email,25-34,True,False,False,False,False,0.0,0.0
77527,Control,Mobile,Paid Search,25-34,False,False,False,False,False,0.0,0.0
77528,Variant,Desktop,Paid Search,45-54,True,False,False,False,False,0.0,0.0
77529,Variant,Mobile,Direct,25-34,True,True,False,False,False,0.0,0.0
77530,Variant,Mobile,Email,35-44,True,False,False,False,False,0.0,0.0
77531,Control,Mobile,Direct,25-34,False,False,False,False,False,0.0,0.0
77532,Control,Desktop,Direct,35-44,True,True,True,False,False,0.0,0.0
77533,Control,Mobile,Email,35-44,True,True,True,True,False,0.0,0.0
77534,Control,Desktop,Paid Search,45-54,True,True,True,True,True,91.71,91.71
77535,Control,Mobile,Organic,35-44,True,False,False,False,False,0.0,0.0
77536,Variant,Desktop,Email,18-24,True,True,False,False,False,0.0,0.0
77537,Variant,Desktop,Organic,35-44,False,False,False,False,False,0.0,0.0
77538,Variant,Mobile,Social,25-34,True,False,False,False,False,0.0,0.0
77539,Variant,Mobile,Social,18-24,True,True,False,False,False,0.0,0.0
77540,Variant,Tablet,Paid Search,35-44,False,False,False,False,False,0.0,0.0
77541,Variant,Mobile,Paid Search,25-34,True,False,False,False,False,0.0,0.0
77542,Variant,Desktop,Organic,35-44,True,False,False,False,False,0.0,0.0
77543,Variant,Mobile,Organic,35-44,True,True,False,False,False,0.0,0.0
77544,Control,Mobile,Paid Search,18-24,True,False,False,False,False,0.0,0.0
77545,Variant,Mobile,Organic,25-34,True,True,False,False,False,0.0,0.0
77546,Control,Mobile,Direct,35-44,True,True,False,False,False,0.0,0.0
77547,Control,Mobile,Organic,35-44,True,False,False,False,False,0.0,0.0
77548,Control,Tablet,Email,35-44,True,False,False,False,False,0.0,0.0
77549,Control,Mobile,Direct,45-54,True,True,True,True,False,0.0,0.0
77550,Control,Desktop,Direct,35-44,True,False,False,False,False,0.0,0.0
77551,Variant,Mobile,Organic,25-34,True,True,False,False,False,0.0,0.0
77552,Variant,Desktop,Social,35-44,True,True,False,False,False,0.0,0.0
77553,Control,Mobile,Direct,18-24,True,True,False,False,False,0.0,0.0
77554,Variant,Mobile,Organic,25-34,True,True,False,False,False,0.0,0.0
77555,Variant,Mobile,Social,35-44,True,False,False,False,False,0.0,0.0
77556,Variant,Desktop,Paid Search,45-54,True,False,False,False,False,0.0,0.0
77557,Control,Mobile,Organic,18-24,True,False,False,False,False,0.0,0.0
77558,Control,Desktop,Email,18-24,True,False,False,False,False,0.0,0.0
77559,Control,Desktop,Paid Search,25-34,True,True,True,False,False,0.0,0.0
77560,Variant,Desktop,Organic,18-24,True,False,False,False,False,0.0,0.0
77561,Control,Mobile,Organic,45-54,True,False,False,False,False,0.0,0.0
77562,Control,Desktop,Social,35-44,True,True,False,False,False,0.0,0.0
77563,Variant,Mobile,Paid Search,35-44,True,False,False,False,False,0.0,0.0
77564,Control,Tablet,Social,35-44,True,False,False,False,False,0.0,0.0
77565,Variant,Mobile,Email,45-54,True,False,False,False,False,0.0,0.0
77566,Variant,Mobile,Email,25-34,True,False,False,False,False,0.0,0.0
77567,Control,Mobile,Organic,35-44,True,True,False,False,False,0.0,0.0
77568,Variant,Mobile,Email,55+,True,True,False,False,False,0.0,0.0
77569,Control,Mobile,Paid Search,18-24,False,False,False,False,False,0.0,0.0
77570,Variant,Desktop,Paid Search,18-24,True,False,False,False,False,0.0,0.0
77571,Variant,Desktop,Paid Search,25-34,True,True,True,True,True,38.93,38.93
77572,Variant,Desktop,Organic,35-44,True,False,False,False,False,0.0,0.0
77573,Control,Desktop,Social,25-34,False,False,False,False,False,0.0,0.0
77574,Control,Mobile,Paid Search,18-24,True,True,True,False,False,0.0,0.0
77575,Variant,Mobile,Social,18-24,True,False,False,False,False,0.0,0.0
77576,Variant,Desktop,Paid Search,18-24,True,False,False,False,False,0.0,0.0
77577,Control,Desktop,Paid Search,25-34,True,True,False,False,False,0.0,0.0
77578,Control,Desktop,Social,45-54,True,True,False,False,False,0.0,0.0
77579,Control,Desktop,Paid Search,25-34,True,False,False,False,False,0.0,0.0
77580,Variant,Desktop,Email,25-34,True,False,False,False,False,0.0,0.0
77581,Variant,Desktop,Organic,55+,False,False,False,False,False,0.0,0.0
77582,Control,Desktop,Email,25-34,False,False,False,False,False,0.0,0.0
77583,Variant,Desktop,Organic,35-44,True,False,False,False,False,0.0,0.0
77584,Control,Desktop,Organic,18-24,True,True,True,False,False,0.0,0.0
77585,Variant,Mobile,Organic,25-34,True,True,True,True,True,59.7,59.7
77586,Control,Mobile,Paid Search,25-34,True,True,True,True,True,42.92,42.92
77587,Control,Mobile,Email,25-34,True,False,False,False,False,0.0,0.0
77588,Control,Mobile,Direct,55+,True,False,False,False,False,0.0,0.0
77589,Variant,Mobile,Email,35-44,True,True,False,False,False,0.0,0.0
77590,Control,Desktop,Paid Search,25-34,True,True,False,False,False,0.0,0.0
77591,Control,Mobile,Paid Search,45-54,True,False,False,False,False,0.0,0.0
77592,Variant,Desktop,Email,18-24,True,False,False,False,False,0.0,0.0
77593,Control,Mobile,Organic,18-24,True,True,False,False,False,0.0,0.0
77594,Control,Tablet,Email,35-44,True,True,False,False,False,0.0,0.0
77595,Variant,Tablet,Direct,25-34,True,False,False,False,False,0.0,0.0
77596,Control,Tablet,Paid Search,35-44,True,True,False,False,False,0.0,0.0
77597,Control,Mobile,Social,35-44,True,True,False,False,False,0.0,0.0
77598,Variant,Mobile,Organic,35-44,False,False,False,False,False,0.0,0.0
77599,Variant,Mobile,Paid Search,35-44,True,False,False,False,False,0.0,0.0
77600,Variant,Mobile,Organic,45-54,False,False,False,False,False,0.0,0.0
77601,Control,Desktop,Direct,35-44,True,True,True,True,False,0.0,0.0
77602,Variant,Desktop,Organic,35-44,True,True,True,True,True,137.69,137.69
77603,Control,Mobile,Social,18-24,True,False,False,False,False,0.0,0.0
77604,Variant,Mobile,Paid Search,18-24,True,False,False,False,False,0.0,0.0
77605,Variant,Mobile,Social,25-34,True,False,False,False,False,0.0,0.0
77606,Variant,Tablet,Email,18-24,True,True,True,True,True,64.3,64.3
77607,Control,Tablet,Organic,18-24,True,True,True,False,False,0.0,0.0
77608,Control,Desktop,Direct,55+,True,True,False,False,False,0.0,0.0
77609,Control,Mobile,Social,55+,True,True,True,False,False,0.0,0.0
77610,Control,Mobile,Organic,55+,True,False,False,False,False,0.0,0.0
77611,Control,Desktop,Direct,25-34,True,True,True,False,False,0.0,0.0
77612,Control,Mobile,Direct,45-54,True,False,False,False,False,0.0,0.0
77613,Control,Mobile,Paid Search,25-34,False,False,False,False,False,0.0,0.0
77614,Variant,Mobile,Email,25-34,True,True,True,False,False,0.0,0.0
77615,Control,Mobile,Organic,18-24,True,True,False,False,False,0.0,0.0
77616,Variant,Mobile,Paid Search,45-54,True,True,True,True,False,0.0,0.0
77617,Variant,Desktop,Direct,35-44,False,False,False,False,False,0.0,0.0
77618,Control,Tablet,Social,25-34,True,True,False,False,False,0.0,0.0
77619,Control,Tablet,Social,55+,True,True,False,False,False,0.0,0.0
77620,Control,Tablet,Paid Search,45-54,False,False,False,False,False,0.0,0.0
77621,Control,Mobile,Paid Search,45-54,True,True,True,False,False,0.0,0.0
77622,Control,Mobile,Email,18-24,False,False,False,False,False,0.0,0.0
77623,Control,Desktop,Paid Search,35-44,True,True,False,False,False,0.0,0.0
77624,Control,Desktop,Paid Search,18-24,True,True,True,False,False,0.0,0.0
77625,Control,Tablet,Direct,55+,True,False,False,False,False,0.0,0.0
77626,Control,Desktop,Organic,18-24,False,False,False,False,False,0.0,0.0
77627,Variant,Desktop,Paid Search,18-24,True,False,False,False,False,0.0,0.0
77628,Variant,Desktop,Organic,35-44,True,False,False,False,False,0.0,0.0
77629,Control,Mobile,Organic,55+,True,False,False,False,False,0.0,0.0
77630,Control,Tablet,Paid Search,25-34,True,True,False,False,False,0.0,0.0
77631,Variant,Desktop,Social,45-54,True,False,False,False,False,0.0,0.0
77632,Variant,Mobile,Organic,25-34,True,False,False,False,False,0.0,0.0
77633,Control,Mobile,Direct,25-34,True,False,False,False,False,0.0,0.0
77634,Control,Desktop,Organic,18-24,True,True,True,False,False,0.0,0.0
77635,Control,Mobile,Organic,18-24,True,True,True,False,False,0.0,0.0
77636,Variant,Desktop,Organic,25-34,True,False,False,False,False,0.0,0.0
77637,Variant,Desktop,Social,35-44,True,True,True,True,True,73.93,73.93
77638,Control,Desktop,Organic,35-44,True,True,False,False,False,0.0,0.0
77639,Variant,Desktop,Social,18-24,True,True,True,True,True,45.96,45.96
77640,Variant,Desktop,Social,35-44,True,False,False,False,False,0.0,0.0
77641,Control,Desktop,Organic,25-34,True,False,False,False,False,0.0,0.0
77642,Control,Mobile,Organic,25-34,True,True,False,False,False,0.0,0.0
77643,Control,Tablet,Social,45-54,True,False,False,False,False,0.0,0.0
77644,Control,Tablet,Organic,45-54,True,False,False,False,False,0.0,0.0
77645,Control,Mobile,Paid Search,55+,True,True,True,False,False,0.0,0.0
77646,Control,Mobile,Organic,55+,False,False,False,False,False,0.0,0.0
77647,Variant,Desktop,Paid Search,35-44,True,False,False,False,False,0.0,0.0
77648,Control,Mobile,Organic,35-44,True,False,False,False,False,0.0,0.0
77649,Control,Desktop,Paid Search,45-54,True,False,False,False,False,0.0,0.0
77650,Variant,Desktop,Organic,35-44,False,False,False,False,False,0.0,0.0
77651,Variant,Mobile,Direct,45-54,False,False,False,False,False,0.0,0.0
77652,Variant,Mobile,Organic,55+,True,True,True,False,False,0.0,0.0
77653,Variant,Desktop,Email,35-44,True,True,True,False,False,0.0,0.0
77654,Control,Desktop,Organic,45-54,True,False,False,False,False,0.0,0.0
77655,Control,Desktop,Organic,25-34,True,False,False,False,False,0.0,0.0
77656,Variant,Mobile,Direct,25-34,True,False,False,False,False,0.0,0.0
77657,Variant,Desktop,Paid Search,45-54,True,True,True,True,True,91.3,91.3
77658,Control,Mobile,Organic,45-54,True,True,True,False,False,0.0,0.0
77659,Variant,Mobile,Email,45-54,False,False,False,False,False,0.0,0.0
77660,Control,Mobile,Email,25-34,True,True,True,False,False,0.0,0.0
77661,Control,Desktop,Email,35-44,True,False,False,False,False,0.0,0.0
77662,Variant,Mobile,Social,25-34,True,False,False,False,False,0.0,0.0
77663,Variant,Desktop,Direct,45-54,True,True,False,False,False,0.0,0.0
77664,Control,Desktop,Direct,45-54,True,False,False,False,False,0.0,0.0
77665,Control,Mobile,Paid Search,35-44,True,False,False,False,False,0.0,0.0
77666,Variant,Mobile,Organic,25-34,False,False,False,False,False,0.0,0.0
77667,Control,Mobile,Direct,55+,True,False,False,False,False,0.0,0.0
77668,Control,Mobile,Social,45-54,True,False,False,False,False,0.0,0.0
77669,Variant,Desktop,Social,35-44,True,True,True,False,False,0.0,0.0
77670,Variant,Mobile,Direct,18-24,True,True,True,True,True,56.55,56.55
77671,Variant,Mobile,Paid Search,45-54,True,False,False,False,False,0.0,0.0
77672,Variant,Desktop,Organic,45-54,True,True,True,True,True,44.5,44.5
77673,Variant,Mobile,Organic,18-24,True,False,False,False,False,0.0,0.0
77674,Variant,Mobile,Paid Search,25-34,True,False,False,False,False,0.0,0.0
77675,Variant,Desktop,Paid Search,25-34,True,False,False,False,False,0.0,0.0
77676,Variant,Mobile,Paid Search,25-34,True,True,False,False,False,0.0,0.0
77677,Variant,Mobile,Social,35-44,True,False,False,False,False,0.0,0.0
77678,Control,Mobile,Organic,25-34,True,False,False,False,False,0.0,0.0
77679,Control,Tablet,Organic,25-34,True,False,False,False,False,0.0,0.0
77680,Variant,Desktop,Direct,25-34,True,True,False,False,False,0.0,0.0
77681,Control,Mobile,Email,35-44,True,True,True,True,True,119.01,119.01
77682,Control,Desktop,Direct,25-34,False,False,False,False,False,0.0,0.0
77683,Variant,Mobile,Direct,35-44,True,True,False,False,False,0.0,0.0
77684,Variant,Mobile,Paid Search,55+,True,False,False,False,False,0.0,0.0
77685,Variant,Desktop,Email,25-34,True,True,False,False,False,0.0,0.0
77686,Variant,Mobile,Organic,45-54,True,True,True,True,True,44.52,44.52
77687,Variant,Mobile,Paid Search,25-34,True,False,False,False,False,0.0,0.0
77688,Control,Mobile,Organic,35-44,True,False,False,False,False,0.0,0.0
77689,Variant,Desktop,Organic,55+,True,True,False,False,False,0.0,0.0
77690,Control,Tablet,Direct,18-24,True,True,False,False,False,0.0,0.0
77691,Variant,Mobile,Social,25-34,True,False,False,False,False,0.0,0.0
77692,Control,Desktop,Social,25-34,True,False,False,False,False,0.0,0.0
77693,Control,Desktop,Email,25-34,True,False,False,False,False,0.0,0.0
77694,Variant,Desktop,Social,18-24,True,True,True,False,False,0.0,0.0
77695,Control,Mobile,Organic,35-44,True,True,True,False,False,0.0,0.0
77696,Variant,Mobile,Organic,25-34,False,False,False,False,False,0.0,0.0
77697,Control,Desktop,Direct,55+,True,True,True,True,True,95.36,95.36
77698,Control,Mobile,Email,25-34,False,False,False,False,False,0.0,0.0
77699,Control,Mobile,Paid Search,45-54,True,True,True,True,False,0.0,0.0
77700,Variant,Desktop,Paid Search,45-54,True,False,False,False,False,0.0,0.0
77701,Control,Desktop,Organic,25-34,True,False,False,False,False,0.0,0.0
77702,Variant,Desktop,Paid Search,25-34,True,False,False,False,False,0.0,0.0
77703,Variant,Tablet,Paid Search,55+,True,True,True,True,True,49.36,49.36
77704,Variant,Mobile,Email,35-44,True,True,True,False,False,0.0,0.0
77705,Variant,Tablet,Social,25-34,True,False,False,False,False,0.0,0.0
77706,Control,Tablet,Organic,25-34,True,False,False,False,False,0.0,0.0
77707,Control,Mobile,Direct,45-54,True,True,True,True,True,82.85,82.85
77708,Variant,Desktop,Social,35-44,True,False,False,False,False,0.0,0.0
77709,Variant,Mobile,Email,25-34,True,True,False,False,False,0.0,0.0
77710,Variant,Desktop,Email,45-54,True,False,False,False,False,0.0,0.0
77711,Control,Mobile,Organic,18-24,True,False,False,False,False,0.0,0.0
77712,Variant,Mobile,Organic,25-34,False,False,False,False,False,0.0,0.0
77713,Control,Desktop,Organic,45-54,True,True,False,False,False,0.0,0.0
77714,Control,Mobile,Organic,45-54,True,True,True,False,False,0.0,0.0
77715,Variant,Mobile,Email,25-34,False,False,False,False,False,0.0,0.0
77716,Control,Desktop,Paid Search,55+,True,False,False,False,False,0.0,0.0
77717,Variant,Mobile,Organic,25-34,True,True,True,True,True,74.55,74.55
77718,Variant,Mobile,Paid Search,45-54,True,True,False,False,False,0.0,0.0
77719,Variant,Desktop,Paid Search,35-44,True,False,False,False,False,0.0,0.0
77720,Control,Tablet,Paid Search,55+,True,True,True,False,False,0.0,0.0
77721,Variant,Desktop,Organic,35-44,False,False,False,False,False,0.0,0.0
77722,Variant,Mobile,Direct,25-34,True,True,True,False,False,0.0,0.0
77723,Control,Tablet,Organic,25-34,True,True,True,False,False,0.0,0.0
77724,Control,Mobile,Social,18-24,True,True,True,False,False,0.0,0.0
77725,Variant,Mobile,Organic,45-54,True,False,False,False,False,0.0,0.0
77726,Control,Mobile,Paid Search,25-34,True,True,True,True,True,83.19,83.19
77727,Control,Desktop,Direct,35-44,True,False,False,False,False,0.0,0.0
77728,Variant,Desktop,Social,55+,True,True,True,False,False,0.0,0.0
77729,Variant,Mobile,Paid Search,45-54,True,True,True,True,False,0.0,0.0
77730,Variant,Desktop,Organic,25-34,True,False,False,False,False,0.0,0.0
77731,Variant,Desktop,Social,25-34,True,True,True,True,True,41.46,41.46
